44.587,0.0030723,44.754,0.0031191,44.92,0.003165,45.086,0.0032103
45.253,0.0032547,45.419,0.0032982,45.585,0.0033407,45.752,0.0033818
45.918,0.0034216,46.084,0.0034598,46.251,0.0034963,46.417,0.003531
46.584,0.0035637,46.75,0.0035946,46.916,0.0036237,47.083,0.003651
47.249,0.0036765,47.415,0.0037004,47.582,0.0037226,47.748,0.0037432
47.915,0.0037622,48.081,0.0037795,48.247,0.0037951,48.414,0.003809
48.58,0.0038211,48.746,0.0038313,48.913,0.0038397,49.079,0.0038463
49.246,0.003851,49.412,0.0038542,49.578,0.003856,49.745,0.0038564
49.911,0.0038557,50.077,0.0038541,50.244,0.0038516,50.41,0.0038484
50.576,0.0038441,50.743,0.0038385,50.909,0.0038312,51.076,0.0038219
51.242,0.0038102,51.408,0.0037958,51.575,0.0037784,51.741,0.0037577
51.907,0.0037341,52.074,0.0037078,52.24,0.003679,52.407,0.0036482
52.573,0.0036155,52.739,0.0035814,52.906,0.003546,53.072,0.0035095
53.238,0.003472,53.405,0.0034333,53.571,0.0033935,53.738,0.0033524
53.904,0.0033101,54.07,0.0032665,54.237,0.0032215,54.403,0.0031752
54.569,0.0031275,54.736,0.0030786,54.902,0.0030285,55.068,0.0029772
55.235,0.0029248,55.401,0.0028713,55.568,0.0028169,55.734,0.0027614
55.9,0.0027052,56.067,0.0026482,56.233,0.0025905,56.399,0.0025322
56.566,0.0024735,56.732,0.0024144,56.899,0.0023551,57.065,0.0022954
57.231,0.0022355,57.398,0.0021754,57.564,0.0021149,57.73,0.0020542
57.897,0.0019933,58.063,0.001932,58.23,0.0018705,58.396,0.0018088
58.562,0.0017471,58.729,0.0016855,58.895,0.0016243,59.061,0.0015635
59.228,0.0015033,59.394,0.0014439,59.56,0.0013855,59.727,0.0013279
59.893,0.0012713,60.06,0.0012155,60.226,0.0011606,60.392,0.0011065
60.559,0.0010532,60.725,0.0010006,60.891,0.00094886,61.058,0.00089792
