12.14,-0.0047103,12.19,-0.0047801,12.241,-0.0048503,12.292,-0.0049205
12.342,-0.0049903,12.393,-0.0050598,12.443,-0.0051291,12.494,-0.0051986
12.545,-0.0052683,12.595,-0.0053384,12.646,-0.0054087,12.696,-0.0054793
12.747,-0.0055501,12.797,-0.005621,12.848,-0.0056917,12.899,-0.0057621
12.949,-0.0058321,13,-0.0059011,13.05,-0.0059688,13.101,-0.0060346
13.152,-0.0060987,13.202,-0.006162,13.253,-0.0062252,13.303,-0.0062895
13.354,-0.0063546,13.404,-0.0064191,13.455,-0.0064817,13.506,-0.0065409
13.556,-0.0065968,13.607,-0.0066502,13.657,-0.0067021,13.708,-0.0067532
13.758,-0.0068041,13.809,-0.006855,13.86,-0.006906,13.91,-0.0069573
13.961,-0.0070074,14.011,-0.0070546,14.062,-0.0070972,14.113,-0.0071342
14.163,-0.0071671,14.214,-0.0071982,14.264,-0.0072299,14.315,-0.0072633
14.365,-0.0072971,14.416,-0.0073297,14.467,-0.0073594,14.517,-0.007385
14.568,-0.0074067,14.618,-0.0074247,14.669,-0.0074393,14.72,-0.0074512
14.77,-0.0074621,14.821,-0.0074735,14.871,-0.007487,14.922,-0.0075016
14.972,-0.0075146,15.023,-0.0075231,15.074,-0.0075245,15.124,-0.0075194
15.175,-0.0075102,15.225,-0.0074995,15.276,-0.0074892,15.327,-0.0074795
15.377,-0.0074695,15.428,-0.0074583,15.478,-0.0074451,15.529,-0.007429
15.579,-0.0074092,15.63,-0.0073846,15.681,-0.0073553,15.731,-0.0073229
15.782,-0.0072898,15.832,-0.007258,15.883,-0.0072284,15.934,-0.0071987
15.984,-0.0071665,16.035,-0.0071295,16.085,-0.0070869,16.136,-0.0070402
16.186,-0.006991,16.237,-0.0069411,16.288,-0.0068912,16.338,-0.0068414
16.389,-0.0067916,16.439,-0.0067418,16.49,-0.0066913,16.541,-0.0066388
16.591,-0.006583,16.642,-0.0065231,16.692,-0.00646,16.743,-0.0063955
16.793,-0.0063315,16.844,-0.0062694,16.895,-0.0062083,16.945,-0.0061467
16.996,-0.0060832,17.046,-0.0060169,17.097,-0.0059482,17.148,-0.0058782
17.198,-0.0058079,17.249,-0.0057377,17.299,-0.0056678,17.35,-0.0055979
17.4,-0.0055279,17.451,-0.0054578,17.502,-0.0053877,17.552,-0.0053176
17.603,-0.0052475,17.653,-0.0051775,17.704,-0.0051074,17.755,-0.0050372
17.805,-0.0049668,17.856,-0.0048963,17.906,-0.0048259,17.957,-0.0047559
18.007,-0.0046864,18.058,-0.0046179,18.109,-0.0045505,18.159,-0.0044847
18.21,-0.0044205,18.26,-0.0043574,18.311,-0.0042943,18.362,-0.0042304
18.412,-0.0041653,18.463,-0.0041002,18.513,-0.0040369,18.564,-0.0039771
18.614,-0.0039216,18.665,-0.0038691,18.716,-0.0038182,18.766,-0.0037675
18.817,-0.0037161,18.867,-0.0036645,18.918,-0.0036132,18.969,-0.0035627
19.019,-0.0035137,19.07,-0.0034674,19.12,-0.0034248,19.171,-0.003387
19.221,-0.0033532,19.272,-0.0033213,19.323,-0.0032893,19.373,-0.0032553
19.424,-0.0032203,19.474,-0.0031866,19.525,-0.0031563,19.576,-0.0031314
19.626,-0.0031114,19.677,-0.0030952,19.727,-0.0030816,19.778,-0.0030696
19.828,-0.0030582,19.879,-0.0030464,19.93,-0.0030332,19.98,-0.0030188
20.031,-0.0030056,20.081,-0.0029967,20.132,-0.0029947,20.182,-0.0030006
20.233,-0.0030114,20.284,-0.003024,20.334,-0.0030354,20.385,-0.0030448
20.435,-0.0030538,20.486,-0.0030641,20.537,-0.0030774,20.587,-0.0030946
20.638,-0.0031158,20.688,-0.003141,20.739,-0.0031702,20.789,-0.0032021
20.84,-0.0032347,20.891,-0.0032661,20.941,-0.0032947,20.992,-0.0033225
21.042,-0.0033526,21.093,-0.0033882,21.144,-0.0034313,21.194,-0.0034801
21.245,-0.003532,21.295,-0.003584,21.346,-0.0036344,21.396,-0.0036837
21.447,-0.0037329,21.498,-0.003783,21.548,-0.0038346,21.599,-0.0038884
21.649,-0.0039447,21.7,-0.0040041,21.751,-0.0040662,21.801,-0.0041298
21.852,-0.0041937,21.902,-0.0042568,21.953,-0.0043191,22.003,-0.0043814
22.054,-0.0044447,22.105,-0.00451,22.155,-0.0045771,22.206,-0.0046455
22.256,-0.0047148,22.307,-0.0047845,22.358,-0.0048543,22.408,-0.004924
22.459,-0.0049936,22.509,-0.0050629,22.56,-0.0051322,22.61,-0.0052017
22.661,-0.0052716,22.712,-0.0053422,22.762,-0.0054132,22.813,-0.0054845
22.863,-0.005556,22.914,-0.0056273,22.965,-0.005698,23.015,-0.0057679
23.066,-0.0058364,23.116,-0.0059034,23.167,-0.0059693,23.217,-0.0060342
23.268,-0.0060986,23.319,-0.0061626,23.369,-0.0062269,23.42,-0.0062917
23.47,-0.0063575,23.521,-0.0064232,23.572,-0.0064873,23.622,-0.0065479
23.673,-0.0066037,23.723,-0.0066555,23.774,-0.0067052,23.824,-0.0067547
23.875,-0.0068052,23.926,-0.0068565,23.976,-0.0069076,24.027,-0.0069576
24.077,-0.0070056,24.128,-0.0070509,24.179,-0.0070928,24.229,-0.0071309
24.28,-0.0071651,24.33,-0.0071973,24.381,-0.0072293,24.431,-0.007263
24.482,-0.0072985,24.533,-0.0073334,24.583,-0.0073649,24.634,-0.0073907
24.684,-0.0074103,24.735,-0.0074255,24.786,-0.0074381,24.836,-0.0074499
24.887,-0.0074616,24.937,-0.0074736,24.988,-0.007486,25.038,-0.0074988
25.089,-0.0075106,25.14,-0.0075191,25.19,-0.007522,25.241,-0.0075179
25.291,-0.0075084,25.342,-0.0074966,25.393,-0.0074851,25.443,-0.007476
25.494,-0.0074676,25.544,-0.0074577,25.595,-0.0074441,25.645,-0.0074255
25.696,-0.0074025,25.747,-0.0073758,25.797,-0.0073464,25.848,-0.007315
25.898,-0.0072831,25.949,-0.0072517,26,-0.0072221,26.05,-0.0071934
26.101,-0.0071631,26.151,-0.0071283,26.202,-0.0070866,26.252,-0.0070384
26.303,-0.0069866,26.354,-0.0069341,26.404,-0.0068833,26.455,-0.0068341
26.505,-0.0067853,26.556,-0.0067355,26.607,-0.0066835,26.657,-0.0066289
26.708,-0.0065718,26.758,-0.0065121,26.809,-0.0064501,26.859,-0.0063867
26.91,-0.0063228,26.961,-0.0062597,27.011,-0.0061976,27.062,-0.0061357
27.112,-0.0060728,27.163,-0.0060078,27.213,-0.0059403,27.264,-0.0058709
27.315,-0.0058004,27.365,-0.0057298,27.416,-0.0056593,27.466,-0.0055889
27.517,-0.0055186,27.568,-0.0054483,27.618,-0.0053781,27.669,-0.005308
27.719,-0.005238,27.77,-0.0051683,27.82,-0.0050987,27.871,-0.0050289
27.922,-0.0049586,27.972,-0.0048876,28.023,-0.0048164,28.073,-0.0047458
28.124,-0.0046765,28.175,-0.004609,28.225,-0.004543,28.276,-0.0044782
28.326,-0.0044141,28.377,-0.0043504,28.427,-0.0042867,28.478,-0.0042227
28.529,-0.0041581,28.579,-0.0040931,28.63,-0.0040293,28.68,-0.0039683
28.731,-0.0039115,28.782,-0.0038589,28.832,-0.0038089,28.883,-0.0037596
28.933,-0.0037091,28.984,-0.0036573,29.034,-0.0036055,29.085,-0.0035548
29.136,-0.0035065,29.186,-0.0034611,29.237,-0.003419,29.287,-0.0033805
29.338,-0.0033456,29.389,-0.003313,29.439,-0.003281,29.49,-0.0032476
29.54,-0.0032119,29.591,-0.0031761,29.641,-0.0031431,29.692,-0.003116
29.743,-0.0030965,29.793,-0.0030825,29.844,-0.0030715,29.894,-0.003061
29.945,-0.0030493,29.996,-0.003037,30.046,-0.0030246,30.097,-0.0030128
30.147,-0.0030026,30.198,-0.0029955,30.248,-0.0029929,30.299,-0.0029962
30.35,-0.0030047,30.4,-0.003016,30.451,-0.0030273,30.501,-0.0030365
30.552,-0.0030443,30.603,-0.0030532,30.653,-0.0030658,30.704,-0.0030844
30.754,-0.0031085,30.805,-0.0031365,30.855,-0.0031667,30.906,-0.0031977
30.957,-0.003229,31.007,-0.0032603,31.058,-0.0032912,31.108,-0.0033219
31.159,-0.003354,31.21,-0.0033895,31.26,-0.0034302,31.311,-0.0034767
31.361,-0.0035271,31.412,-0.0035789,31.462,-0.0036298,31.513,-0.0036791
31.564,-0.0037279,31.614,-0.0037777,31.665,-0.0038297,31.715,-0.0038846
31.766,-0.003942,31.817,-0.0040017,31.867,-0.0040634,31.918,-0.0041264
31.968,-0.0041899,32.019,-0.0042529,32.069,-0.0043146,32.12,-0.004376
32.171,-0.0044381,32.221,-0.0045026,32.272,-0.0045703,32.322,-0.0046404
32.373,-0.0047118,32.424,-0.0047832,32.474,-0.0048535,32.525,-0.0049231
32.575,-0.0049922,32.626,-0.0050614,32.676,-0.0051308,32.727,-0.0052005
32.778,-0.0052706,32.828,-0.0053409,32.879,-0.0054115,32.929,-0.0054824
32.98,-0.0055536,33.031,-0.0056251,33.081,-0.0056965,33.132,-0.0057672
33.182,-0.0058364,33.233,-0.0059033,33.283,-0.0059682,33.334,-0.006032
33.385,-0.0060955,33.435,-0.0061595,33.486,-0.0062241,33.536,-0.0062887
33.587,-0.0063532,33.637,-0.006417,33.688,-0.0064794,33.739,-0.0065394
33.789,-0.0065962,33.84,-0.0066494,33.89,-0.0067002,33.941,-0.0067501
33.992,-0.0068009,34.042,-0.0068531,34.093,-0.0069054,34.143,-0.0069563
34.194,-0.007004,34.244,-0.0070479,34.295,-0.0070881,34.346,-0.0071253
34.396,-0.0071599,34.447,-0.0071927,34.497,-0.0072251,34.548,-0.0072583
34.599,-0.0072933,34.649,-0.007329,34.7,-0.0073624,34.75,-0.0073905
34.801,-0.0074107,34.851,-0.0074241,34.902,-0.0074338,34.953,-0.007443
35.003,-0.0074542,35.054,-0.007467,35.104,-0.00748,35.155,-0.0074916
35.206,-0.0075005,35.256,-0.0075059,35.307,-0.0075073,35.357,-0.0075041
35.408,-0.0074963,35.458,-0.0074858,35.509,-0.007475,35.56,-0.007466
35.61,-0.0074591,35.661,-0.0074516,35.711,-0.0074403,35.762,-0.0074222
35.813,-0.0073968,35.863,-0.0073666,35.914,-0.0073342,35.964,-0.007302
36.015,-0.007271,36.065,-0.0072403,36.116,-0.0072095,36.167,-0.0071776
36.217,-0.0071439,36.268,-0.0071072,36.318,-0.0070664,36.369,-0.0070207
36.42,-0.0069713,36.47,-0.0069203,36.521,-0.0068695,36.571,-0.0068204
36.622,-0.006772,36.672,-0.0067226,36.723,-0.0066708,36.774,-0.0066155
36.824,-0.0065571,36.875,-0.0064966,36.925,-0.0064348,36.976,-0.0063723
37.027,-0.0063094,37.077,-0.0062465,37.128,-0.0061839,37.178,-0.0061214
37.229,-0.0060581,37.279,-0.0059932,37.33,-0.0059257,37.381,-0.005856
37.431,-0.0057848,37.482,-0.0057134,37.532,-0.0056426,37.583,-0.0055726
37.634,-0.005503,37.684,-0.0054334,37.735,-0.0053635,37.785,-0.0052934
37.836,-0.0052231,37.886,-0.0051531,37.937,-0.0050833,37.988,-0.0050136
38.038,-0.0049436,38.089,-0.004873,38.139,-0.0048017,38.19,-0.0047306
38.241,-0.0046606,38.291,-0.0045926,38.342,-0.004527,38.392,-0.0044631
38.443,-0.0043999,38.493,-0.0043366,38.544,-0.0042728,38.595,-0.0042088
38.645,-0.0041451,38.696,-0.0040821,38.746,-0.0040203,38.797,-0.0039606
38.848,-0.0039036,38.898,-0.00385,38.949,-0.003799,38.999,-0.0037489
39.05,-0.0036982,39.1,-0.0036454,39.151,-0.0035918,39.202,-0.0035397
39.252,-0.0034913,39.303,-0.0034485,39.353,-0.0034104,39.404,-0.0033754
39.455,-0.0033419,39.505,-0.0033086,39.556,-0.0032753,39.606,-0.0032419
39.657,-0.0032082,39.707,-0.0031748,39.758,-0.0031436,39.809,-0.0031164
39.859,-0.0030953,39.91,-0.0030803,39.96,-0.0030691,40.011,-0.0030591
40.061,-0.0030476,40.112,-0.0030343,40.163,-0.003021,40.213,-0.0030096
40.264,-0.003002,40.314,-0.0029987,40.365,-0.0029995,40.416,-0.003004
40.466,-0.0030119,40.517,-0.003022,40.567,-0.0030325,40.618,-0.0030417
40.668,-0.0030486,40.719,-0.0030554,40.77,-0.0030654,40.82,-0.003082
40.871,-0.0031071,40.921,-0.0031384,40.972,-0.0031725,41.023,-0.0032062
41.073,-0.0032374,41.124,-0.0032674,41.174,-0.0032977,41.225,-0.00333
41.275,-0.0033653,41.326,-0.0034039,41.377,-0.003446,41.427,-0.0034917
41.478,-0.0035404,41.528,-0.0035907,41.579,-0.0036409,41.63,-0.0036898
41.68,-0.0037377,41.731,-0.0037863,41.781,-0.0038376,41.832,-0.003893
41.882,-0.0039522,41.933,-0.004014,41.984,-0.0040769,42.034,-0.0041399
42.085,-0.0042027,42.135,-0.0042654,42.186,-0.0043282,42.237,-0.0043912
42.287,-0.0044549,42.338,-0.0045198,42.388,-0.0045865,42.439,-0.0046552
42.489,-0.0047252,42.54,-0.0047958,42.591,-0.0048662,42.641,-0.0049361
42.692,-0.0050056,42.742,-0.0050751,42.793,-0.0051449,42.844,-0.005215
